motif,counts,distance,mds,ks_stat,pval_distance,pval_mds,pval_ks
HO_MZF1_HUMAN.H10MO.D,5469.0,8.22834896747,-0.012635012958,0.0176443061241,0.713871734897,0.0640107045373,0.786598442369
HO_GATA6_HUMAN.H10MO.B,1369.0,19.3267159558,-0.0168521462639,0.035118036941,0.679296607273,0.199277599162,0.789703303017
HO_NFKB1_HUMAN.H10MO.B,365.0,-3.03438352052,0.0222195313919,0.0676767676768,0.971855714577,0.585536675238,0.790549364936
HO_ATF1_HUMAN.H10MO.B,221.0,-23.7157278406,-0.00570247933884,0.0863636363636,0.83026944386,0.82876849969,0.795502322855
HO_GATA2_HUMAN.H10MO.A,1164.0,16.0256114238,-0.0135051485031,0.0377892652685,0.753655277547,0.307411463002,0.797754548385
HO_BCL6B_HUMAN.H10MO.D,462.0,-11.6738561625,-0.00227135069655,0.0592885375494,0.884706949431,0.833543539778,0.806811886905
HO_KLF14_HUMAN.H10MO.D,494.0,-3.48813543545,-0.000788332676389,0.056991472804,0.958242543886,0.885039665688,0.80907672647
HO_ZN524_HUMAN.H10MO.D,63.0,23.8485562383,0.10953346856,0.158008658009,0.900632620893,0.353371220622,0.809746689949
HO_PO3F3_HUMAN.H10MO.D,3120.0,-2.62127864781,0.0193448222326,0.0228043789714,0.935597143626,0.085503226322,0.811658699095
HO_JUN_HUMAN.H10MO.A,2443.0,4.07998186626,0.0245460107438,0.0256645440048,0.908476159495,0.0657972007257,0.813053673928
HO_KAISO_HUMAN.H10MO.A,38.0,13.7035801646,0.0611111111111,0.201238390093,0.955259431964,0.511211286245,0.815848045165
HO_ELF2_HUMAN.H10MO.C,741.0,-15.8505442088,0.0139630480259,0.0460956919502,0.789373624669,0.675133677986,0.820505066953
HO_HSFY1_HUMAN.H10MO.D,25.0,27.9096320624,0.00641025641026,0.242424242424,0.934924543159,0.979031190655,0.835337084259
HO_HXA13_HUMAN.H10MO.C,411.0,5.83585182696,0.00963680387409,0.0611885546588,0.945643683271,0.837053665812,0.836992862504
HO_HINFP_HUMAN.H10MO.C,6.0,-387.591727819,0.333333333333,0.5,0.375134372806,0.278471352098,0.843819824542
HO_IRF5_HUMAN.H10MO.D,156.0,-20.5553702468,0.00198412698413,0.0967249278805,0.878714372378,0.973519695928,0.848470901525
HO_MYBA_HUMAN.H10MO.D,48.0,-4.21444984487,0.10582010582,0.173076923077,0.986004131374,0.203484507445,0.85303705334
HO_HESX1_HUMAN.H10MO.D,126.0,-6.65086247975,0.0392857142857,0.107246376812,0.965178071978,0.512362258594,0.853096393484
HO_COE1_HUMAN.H10MO.A,677.0,-18.3169957679,0.00739572379951,0.0464193787243,0.784911432138,0.855202372956,0.8538644859
HO_ZN350_HUMAN.H10MO.C,121.0,-14.0675751047,0.0680327868852,0.107344632768,0.916926343186,0.267594530146,0.863591541271
HO_HNF4G_HUMAN.H10MO.C,446.0,-2.75911583332,-0.0382113821138,0.0564660034868,0.973367029755,0.178702762857,0.865507155019
HO_ONEC2_HUMAN.H10MO.D,2732.0,-7.2448051176,0.017500434254,0.0229349244826,0.830736202254,0.128490305936,0.866667737609
HO_NR5A2_HUMAN.H10MO.C,2159.0,1.63317807594,-0.00497219818317,0.0256282015783,0.965891009488,0.503290483766,0.868997990097
HO_ZIC4_HUMAN.H10MO.D,58.0,-27.5968292587,0.0955882352941,0.155467720685,0.893877101558,0.173102661265,0.869978695667
HO_NR4A1_HUMAN.H10MO.C,1890.0,-7.00605234544,-0.00283659946426,0.0271990740741,0.859838325431,0.647500125387,0.8744501015
HO_PROP1_HUMAN.H10MO.D,1073.0,6.51157339636,-0.00108293695287,0.0356506238859,0.904341519218,0.787372662084,0.880751614671
HO_TFAP4_HUMAN.H10MO.C,778.0,23.4932160781,-0.00978214890017,0.0416558706874,0.688599626589,0.566421575615,0.882906626412
HO_ESR1_HUMAN.H10MO.A,425.0,-4.71059431018,0.00434143734972,0.0562123527825,0.954668714186,0.977931818924,0.884914121013
HO_IRF7_HUMAN.H10MO.C,2206.0,-8.06328541708,0.00787978727722,0.0247762174864,0.829387718624,0.732505889737,0.886620045968
HO_HXD11_HUMAN.H10MO.D,1749.0,-8.01202208776,0.0144011448179,0.0277950208017,0.850272342157,0.371494684755,0.887027724346
HO_HXA7_HUMAN.H10MO.D,164.0,7.95595617886,0.049662109068,0.091935483871,0.954296768111,0.182455027612,0.887890750999
HO_BATF_HUMAN.H10MO.S,1279.0,-5.77160356368,0.0135422484836,0.03234003234,0.904111257215,0.521101979677,0.887933798343
HO_HXD13_HUMAN.H10MO.D,2009.0,0.333550347435,0.00175738986957,0.0259313565765,0.99300938106,0.896283882653,0.889080757227
HO_PAX2_HUMAN.H10MO.S,9959.0,4.90671008465,-0.00743990957434,0.0116080471579,0.777861492253,0.0673984022991,0.89007303178
HO_NKX28_HUMAN.H10MO.C,938.0,12.528226393,-0.0100413846203,0.037613918807,0.821413814088,0.487738275097,0.892188336033
HO_OLIG3_HUMAN.H10MO.D,492.0,-33.422897143,0.0325632162998,0.0515873015873,0.667477313808,0.210932314547,0.892675079614
HO_STAT6_HUMAN.H10MO.C,737.0,14.5708860308,-0.0167507418398,0.0421365914787,0.823382455627,0.303917882321,0.896167470635
HO_CDX2_HUMAN.H10MO.C,27073.0,0.171989051577,-0.00137033755385,0.00698214725587,0.986999226834,0.17060286831,0.897801329615
HO_SRBP2_HUMAN.H10MO.B,1299.0,-3.19281909984,-0.00815140447955,0.0315544964375,0.947084152209,0.462155041419,0.902803235566
HO_BARH1_HUMAN.H10MO.D,500.0,29.4715934506,-0.00137778561015,0.0503875968992,0.704490168411,0.848745313599,0.903162674423
HO_ETV4_HUMAN.H10MO.B,6824.0,-4.15427914162,0.00251275650245,0.0137008501134,0.84126375237,0.885973350179,0.906457236052
HO_NOBOX_HUMAN.H10MO.C,2727.0,-2.21382302021,-0.00186850707371,0.0215920440229,0.948610012817,0.617525492585,0.908623328106
HO_TBX5_HUMAN.H10MO.D,14694.0,-0.764855862356,0.00256849135724,0.00928781784931,0.958869751004,0.832216218644,0.910967149684
HO_SCRT1_HUMAN.H10MO.D,178.0,12.8054926194,-0.0420536635707,0.083696369637,0.924286593348,0.292645988403,0.911847981579
HO_PLAG1_HUMAN.H10MO.S,293.0,33.0530637446,0.0198301605077,0.064238410596,0.754689625115,0.611761001904,0.91660274767
HO_PO2F1_HUMAN.H10MO.B,3476.0,-0.603592349482,0.000937750467539,0.0186805085383,0.983923634488,0.786551501753,0.922381432541
HO_EOMES_HUMAN.H10MO.D,643.0,-1.17043085653,0.00196309383589,0.0432149983208,0.986364459133,0.949308339687,0.924155346111
HO_GLI1_HUMAN.H10MO.C,380.0,-5.83694451763,-0.0142857142857,0.0558308088672,0.946270683139,0.57725611932,0.92577303954
HO_MSX1_HUMAN.H10MO.D,545.0,-25.2005594429,0.0212149003318,0.0464661286378,0.744419025379,0.45873026001,0.925802560623
HO_ETV7_HUMAN.H10MO.D,186.0,-15.3116465291,-0.0345069598783,0.0791487326638,0.900102167544,0.370541366935,0.928308774377
HO_MAFG_HUMAN.H10MO.S,14026.0,0.491005086701,0.00106076390427,0.00899165329865,0.973694641535,0.609640682649,0.940473412855
HO_MEF2A_HUMAN.H10MO.A,872.0,-5.6381414823,0.016315924001,0.0353892821031,0.925536285061,0.521163252498,0.947107199975
HO_COT2_HUMAN.H10MO.S,485.0,-8.14547929011,-0.010845949581,0.0472613458529,0.919507506874,0.590933700781,0.948222586869
HO_HXC8_HUMAN.H10MO.D,423.0,-5.76641574432,0.00981407284023,0.0503590582674,0.946686352655,0.820413149349,0.948557022833
HO_ISL2_HUMAN.H10MO.D,400.0,-5.35260947444,0.0106660586253,0.0518018018018,0.952736418239,0.778305784212,0.949655137712
HO_MAFB_HUMAN.H10MO.D,1605.0,-2.40317157375,-0.0014225457979,0.0258161142871,0.954359548101,0.737127547827,0.949686755866
HO_OLIG2_HUMAN.H10MO.D,339.0,-12.96879205,-0.00630003480682,0.0556142575373,0.889754443261,0.718258223749,0.951398803919
HO_FOXF2_HUMAN.H10MO.D,2233.0,3.82547739119,-0.0101773226773,0.0218887083672,0.919192366393,0.213429269224,0.952102856872
HO_FOXJ2_HUMAN.H10MO.C,5309.0,-0.760850010535,0.00923142814314,0.0141442459055,0.974911827863,0.457372386724,0.953227451945
HO_HXC12_HUMAN.H10MO.D,889.0,-9.80392387905,0.0266992279495,0.0342426299656,0.86762660837,0.18125728915,0.956220049528
HO_ZIC2_HUMAN.H10MO.C,949.0,-0.123437686452,-0.0144449873406,0.0325806710619,0.998239616054,0.344002791839,0.960366567976
HO_ZIC1_HUMAN.H10MO.B,949.0,-0.123437686452,-0.0144449873406,0.0325806710619,0.998239616054,0.344002791839,0.960366567976
HO_PO6F1_HUMAN.H10MO.D,270.0,-26.2825720198,0.0362856671615,0.0607142857143,0.804552441793,0.305004305051,0.960945476184
HO_COT1_HUMAN.H10MO.S,431.0,7.25229285415,-0.0427401981904,0.0474885844749,0.932818918015,0.0901669167257,0.965276107697
HO_ERF_HUMAN.H10MO.D,146.0,10.7669377182,0.0112612612613,0.0806482732008,0.941659440757,0.870170859449,0.967053579391
HO_CEBPB_HUMAN.H10MO.A,322.0,6.45017750496,0.0299368730878,0.0545098039216,0.948062356211,0.409241183682,0.967766475705
HO_DDIT3_HUMAN.H10MO.C,234.0,-2.97023412434,0.0,0.0637757009346,0.980155373832,0.905768578203,0.968355776655
HO_PBX1_HUMAN.H10MO.B,506.0,0.272237531066,0.00183011485548,0.0435757566119,0.997299034951,0.939327538614,0.968609370268
HO_HOMEZ_HUMAN.H10MO.D,201.0,23.7798221947,-0.00835156094651,0.0681679853926,0.848085667974,0.768002237129,0.970529535463
HO_CR3L2_HUMAN.H10MO.D,58.0,-0.519601059091,-0.0260869565217,0.128342245989,0.998122249748,0.778174678575,0.970926766527
HO_FOXQ1_HUMAN.H10MO.C,1228.0,2.95939549326,0.0237444450642,0.027678285897,0.953429818681,0.18580074455,0.971259347461
HO_NF2L2_HUMAN.H10MO.D,408.0,-1.92234938733,-0.023088023088,0.0473854224856,0.98125597019,0.385863255139,0.973586747898
HO_E2F5_HUMAN.H10MO.B,62.0,-46.6686124083,-0.01875,0.120133481646,0.773266251456,0.829287980839,0.973869805724
HO_CDC5L_HUMAN.H10MO.D,435.0,-14.0616180017,0.000641025641026,0.0452055385412,0.87053936351,0.916673048369,0.978334566572
HO_RARA_HUMAN.H10MO.C,198.0,-6.68858344188,-0.0409165302782,0.0646205240631,0.956989246992,0.288707737823,0.983799484728
HO_TFE3_HUMAN.H10MO.C,794.0,2.81342328917,0.00895632675941,0.0324538545755,0.961587266796,0.808858442098,0.984030944761
HO_ZEP1_HUMAN.H10MO.D,389.0,-10.398297469,0.00732339255499,0.0458649428358,0.903568704495,0.89392807058,0.985040912434
HO_SMAD1_HUMAN.H10MO.D,700.0,0.62807620743,0.00852356226119,0.0339450671265,0.991970232898,0.841340032734,0.986533607413
HO_E2F7_HUMAN.H10MO.D,24.0,0.157247688935,-0.1,0.179487179487,0.999584529526,0.210700521252,0.989184436123
HO_NR1H2_HUMAN.H10MO.D,11.0,187.750166778,0.0,0.285714285714,0.755127886603,0.0,0.995195623302
HO_E2F3_HUMAN.H10MO.B,20.0,31.5563911294,0.0707070707071,0.175,0.889168987677,0.675647390267,0.997285882605
HO_PIT1_HUMAN.H10MO.C,1406.0,-4.05638718495,0.0152682926829,0.0208481537725,0.932396826059,0.393979925336,0.997888080728
